Precision and Recall Values for every query in the Lucene:

Query_ID   DOC_ID     Relevance  Rank  Precision  Recall    
11         CACM-3148  NR         7     0.43       0.16      
11         CACM-2923  R          8     0.5        0.21      
11         CACM-3171  NR         9     0.44       0.21      
11         CACM-1835  NR         10    0.4        0.21      
11         CACM-3150  R          11    0.45       0.26      
11         CACM-1872  NR         12    0.42       0.26      
11         CACM-2527  R          13    0.46       0.32      
11         CACM-2716  R          14    0.5        0.37      
11         CACM-1043  R          15    0.53       0.42      
11         CACM-2267  NR         16    0.5        0.42      
11         CACM-2316  R          17    0.53       0.47      
11         CACM-0724  NR         18    0.5        0.47      
11         CACM-1903  NR         19    0.47       0.47      
11         CACM-2956  R          20    0.5        0.53      
11         CACM-2198  NR         21    0.48       0.53      
11         CACM-2091  NR         22    0.45       0.53      
11         CACM-3077  NR         23    0.43       0.53      
11         CACM-2815  NR         24    0.42       0.53      
11         CACM-0281  NR         25    0.4        0.53      
11         CACM-2317  NR         26    0.38       0.53      
11         CACM-2320  NR         27    0.37       0.53      
11         CACM-2246  R          28    0.39       0.58      
11         CACM-1627  NR         29    0.38       0.58      
11         CACM-1860  NR         30    0.37       0.58      
11         CACM-3080  NR         31    0.35       0.58      
11         CACM-2705  NR         32    0.34       0.58      
11         CACM-0205  NR         33    0.33       0.58      
11         CACM-2081  NR         34    0.32       0.58      
11         CACM-1861  NR         35    0.31       0.58      
11         CACM-0265  NR         36    0.31       0.58      
11         CACM-3185  NR         37    0.3        0.58      
11         CACM-1358  R          38    0.32       0.63      
11         CACM-3026  NR         39    0.31       0.63      
11         CACM-2398  NR         40    0.3        0.63      
11         CACM-2787  NR         41    0.29       0.63      
11         CACM-2003  NR         42    0.29       0.63      
11         CACM-2873  NR         43    0.28       0.63      
11         CACM-2954  NR         44    0.27       0.63      
11         CACM-2034  NR         45    0.27       0.63      
11         CACM-2938  NR         46    0.26       0.63      
11         CACM-0321  NR         47    0.26       0.63      
11         CACM-2208  NR         48    0.25       0.63      
11         CACM-3127  NR         49    0.24       0.63      
11         CACM-1179  NR         50    0.24       0.63      
11         CACM-0731  NR         51    0.24       0.63      
11         CACM-1552  NR         52    0.23       0.63      
11         CACM-2898  NR         53    0.23       0.63      
11         CACM-0081  NR         54    0.22       0.63      
11         CACM-2603  NR         55    0.22       0.63      
11         CACM-0074  NR         56    0.21       0.63      
11         CACM-2593  NR         57    0.21       0.63      
11         CACM-2826  NR         58    0.21       0.63      
11         CACM-3027  NR         59    0.2        0.63      
11         CACM-0198  NR         60    0.2        0.63      
11         CACM-3057  NR         61    0.2        0.63      
11         CACM-1642  NR         62    0.19       0.63      
11         CACM-0232  NR         63    0.19       0.63      
11         CACM-1472  NR         64    0.19       0.63      
11         CACM-1769  NR         65    0.18       0.63      
11         CACM-3103  NR         66    0.18       0.63      
11         CACM-0249  NR         67    0.18       0.63      
11         CACM-1710  NR         68    0.18       0.63      
11         CACM-2651  NR         69    0.17       0.63      
11         CACM-1676  NR         70    0.17       0.63      
11         CACM-1641  NR         71    0.17       0.63      
11         CACM-1098  NR         72    0.17       0.63      
11         CACM-3101  NR         73    0.16       0.63      
11         CACM-1703  NR         74    0.16       0.63      
11         CACM-1046  NR         75    0.16       0.63      
11         CACM-0795  NR         76    0.16       0.63      
11         CACM-2842  NR         77    0.16       0.63      
11         CACM-1366  NR         78    0.15       0.63      
11         CACM-0048  NR         79    0.15       0.63      
11         CACM-1145  NR         80    0.15       0.63      
11         CACM-3123  NR         81    0.15       0.63      
11         CACM-2295  NR         82    0.15       0.63      
11         CACM-2922  NR         83    0.14       0.63      
11         CACM-2542  NR         84    0.14       0.63      
11         CACM-1713  NR         85    0.14       0.63      
11         CACM-1223  NR         86    0.14       0.63      
11         CACM-2867  NR         87    0.14       0.63      
11         CACM-1459  NR         88    0.14       0.63      
11         CACM-1788  NR         89    0.13       0.63      
11         CACM-1678  NR         90    0.13       0.63      
11         CACM-2489  NR         91    0.13       0.63      
11         CACM-2301  NR         92    0.13       0.63      
11         CACM-1073  NR         93    0.13       0.63      
11         CACM-1466  NR         94    0.13       0.63      
11         CACM-1852  NR         95    0.13       0.63      
11         CACM-1102  NR         96    0.12       0.63      
11         CACM-1138  NR         97    0.12       0.63      
11         CACM-2406  NR         98    0.12       0.63      
11         CACM-2814  NR         99    0.12       0.63      
11         CACM-2560  NR         100   0.12       0.63      

12         CACM-3127  R          1     1.0        0.2       
12         CACM-2246  R          2     1.0        0.4       
12         CACM-3068  NR         3     0.67       0.4       
12         CACM-1930  NR         4     0.5        0.4       
12         CACM-1461  NR         5     0.4        0.4       
12         CACM-1462  NR         6     0.33       0.4       
12         CACM-2111  NR         7     0.29       0.4       
12         CACM-1728  NR         8     0.25       0.4       
12         CACM-1247  NR         9     0.22       0.4       
12         CACM-2867  NR         10    0.2        0.4       
12         CACM-2317  NR         11    0.18       0.4       
12         CACM-1750  NR         12    0.17       0.4       
12         CACM-2372  NR         13    0.15       0.4       
12         CACM-2482  NR         14    0.14       0.4       
12         CACM-2319  NR         15    0.13       0.4       
12         CACM-2740  NR         16    0.12       0.4       
12         CACM-2840  NR         17    0.12       0.4       
12         CACM-2597  NR         18    0.11       0.4       
12         CACM-2069  NR         19    0.11       0.4       
12         CACM-3196  NR         20    0.1        0.4       
12         CACM-2080  R          21    0.14       0.6       
12         CACM-1680  NR         22    0.14       0.6       
12         CACM-3025  NR         23    0.13       0.6       
12         CACM-2379  NR         24    0.12       0.6       
12         CACM-2424  NR         25    0.12       0.6       
12         CACM-1747  NR         26    0.12       0.6       
12         CACM-2629  R          27    0.15       0.8       
12         CACM-2320  NR         28    0.14       0.8       
12         CACM-2151  NR         29    0.14       0.8       
12         CACM-2621  NR         30    0.13       0.8       
12         CACM-1751  NR         31    0.13       0.8       
12         CACM-2950  NR         32    0.12       0.8       
12         CACM-2138  NR         33    0.12       0.8       
12         CACM-1923  NR         34    0.12       0.8       
12         CACM-2378  NR         35    0.11       0.8       
12         CACM-2541  NR         36    0.11       0.8       
12         CACM-2632  NR         37    0.11       0.8       
12         CACM-3141  NR         38    0.11       0.8       
12         CACM-3174  NR         39    0.1        0.8       
12         CACM-1324  NR         40    0.1        0.8       
12         CACM-2624  NR         41    0.1        0.8       
12         CACM-2358  NR         42    0.1        0.8       
12         CACM-2522  NR         43    0.09       0.8       
12         CACM-1226  NR         44    0.09       0.8       
12         CACM-0322  NR         45    0.09       0.8       
12         CACM-3026  NR         46    0.09       0.8       
12         CACM-2777  NR         47    0.09       0.8       
12         CACM-1951  NR         48    0.08       0.8       
12         CACM-1752  NR         49    0.08       0.8       
12         CACM-1236  NR         50    0.08       0.8       
12         CACM-2036  NR         51    0.08       0.8       
12         CACM-3028  NR         52    0.08       0.8       
12         CACM-2374  NR         53    0.08       0.8       
12         CACM-3137  NR         54    0.07       0.8       
12         CACM-1892  NR         55    0.07       0.8       
12         CACM-2297  NR         56    0.07       0.8       
12         CACM-2796  NR         57    0.07       0.8       
12         CACM-1472  NR         58    0.07       0.8       
12         CACM-1755  NR         59    0.07       0.8       
12         CACM-2625  NR         60    0.07       0.8       
12         CACM-1591  NR         61    0.07       0.8       
12         CACM-1069  NR         62    0.06       0.8       
12         CACM-2184  NR         63    0.06       0.8       
12         CACM-2868  NR         64    0.06       0.8       
12         CACM-2357  NR         65    0.06       0.8       
12         CACM-2920  NR         66    0.06       0.8       
12         CACM-2095  NR         67    0.06       0.8       
12         CACM-2972  NR         68    0.06       0.8       
12         CACM-3006  NR         69    0.06       0.8       
12         CACM-3050  NR         70    0.06       0.8       
12         CACM-1050  NR         71    0.06       0.8       
12         CACM-2622  NR         72    0.06       0.8       
12         CACM-1464  NR         73    0.05       0.8       
12         CACM-1647  NR         74    0.05       0.8       
12         CACM-3105  NR         75    0.05       0.8       
12         CACM-2536  NR         76    0.05       0.8       
12         CACM-2345  NR         77    0.05       0.8       
12         CACM-2311  NR         78    0.05       0.8       
12         CACM-2219  NR         79    0.05       0.8       
12         CACM-0696  NR         80    0.05       0.8       
12         CACM-2582  NR         81    0.05       0.8       
12         CACM-2407  NR         82    0.05       0.8       
12         CACM-1519  NR         83    0.05       0.8       
12         CACM-2479  NR         84    0.05       0.8       
12         CACM-1534  NR         85    0.05       0.8       
12         CACM-2283  NR         86    0.05       0.8       
12         CACM-3150  NR         87    0.05       0.8       
12         CACM-1912  NR         88    0.05       0.8       
12         CACM-1854  NR         89    0.04       0.8       
12         CACM-1877  NR         90    0.04       0.8       
12         CACM-2542  NR         91    0.04       0.8       
12         CACM-2849  NR         92    0.04       0.8       
12         CACM-1959  NR         93    0.04       0.8       
12         CACM-1698  NR         94    0.04       0.8       
12         CACM-2882  NR         95    0.04       0.8       
12         CACM-1341  NR         96    0.04       0.8       
12         CACM-2583  NR         97    0.04       0.8       
12         CACM-2852  NR         98    0.04       0.8       
12         CACM-2985  NR         99    0.04       0.8       
12         CACM-1517  NR         100   0.04       0.8       

13         CACM-1947  R          1     1.0        0.09      
13         CACM-1795  R          2     1.0        0.18      
13         CACM-2495  R          3     1.0        0.27      
13         CACM-2897  R          4     1.0        0.36      
13         CACM-2748  NR         5     0.8        0.36      
13         CACM-2559  NR         6     0.67       0.36      
13         CACM-2491  NR         7     0.57       0.36      
13         CACM-2680  NR         8     0.5        0.36      
13         CACM-3080  NR         9     0.44       0.36      
13         CACM-2537  NR         10    0.4        0.36      
13         CACM-1886  NR         11    0.36       0.36      
13         CACM-2904  NR         12    0.33       0.36      
13         CACM-2253  NR         13    0.31       0.36      
13         CACM-1901  NR         14    0.29       0.36      
13         CACM-3054  NR         15    0.27       0.36      
13         CACM-3171  NR         16    0.25       0.36      
13         CACM-2944  NR         17    0.24       0.36      
13         CACM-1195  NR         18    0.22       0.36      
13         CACM-2929  NR         19    0.21       0.36      
13         CACM-1564  NR         20    0.2        0.36      
13         CACM-2464  NR         21    0.19       0.36      
13         CACM-2716  NR         22    0.18       0.36      
13         CACM-2033  NR         23    0.17       0.36      
13         CACM-1651  NR         24    0.17       0.36      
13         CACM-1655  NR         25    0.16       0.36      
13         CACM-2835  NR         26    0.15       0.36      
13         CACM-2374  NR         27    0.15       0.36      
13         CACM-2423  NR         28    0.14       0.36      
13         CACM-0048  NR         29    0.14       0.36      
13         CACM-1362  NR         30    0.13       0.36      
13         CACM-3005  NR         31    0.13       0.36      
13         CACM-2858  NR         32    0.12       0.36      
13         CACM-3053  NR         33    0.12       0.36      
13         CACM-2701  NR         34    0.12       0.36      
13         CACM-3083  NR         35    0.11       0.36      
13         CACM-2078  NR         36    0.11       0.36      
13         CACM-1757  NR         37    0.11       0.36      
13         CACM-2711  NR         38    0.11       0.36      
13         CACM-2645  NR         39    0.1        0.36      
13         CACM-2611  NR         40    0.1        0.36      
13         CACM-3129  NR         41    0.1        0.36      
13         CACM-1807  R          42    0.12       0.45      
13         CACM-0267  NR         43    0.12       0.45      
13         CACM-2745  NR         44    0.11       0.45      
13         CACM-1992  NR         45    0.11       0.45      
13         CACM-1670  NR         46    0.11       0.45      
13         CACM-1223  R          47    0.13       0.55      
13         CACM-2892  NR         48    0.12       0.55      
13         CACM-1234  NR         49    0.12       0.55      
13         CACM-0797  NR         50    0.12       0.55      
13         CACM-1652  NR         51    0.12       0.55      
13         CACM-0066  NR         52    0.12       0.55      
13         CACM-1756  NR         53    0.11       0.55      
13         CACM-1708  NR         54    0.11       0.55      
13         CACM-1289  NR         55    0.11       0.55      
13         CACM-2433  NR         56    0.11       0.55      
13         CACM-1231  R          57    0.12       0.64      
13         CACM-2856  NR         58    0.12       0.64      
13         CACM-0230  NR         59    0.12       0.64      
13         CACM-1064  NR         60    0.12       0.64      
13         CACM-2133  NR         61    0.11       0.64      
13         CACM-0149  NR         62    0.11       0.64      
13         CACM-1369  NR         63    0.11       0.64      
13         CACM-1414  NR         64    0.11       0.64      
13         CACM-1275  NR         65    0.11       0.64      
13         CACM-2524  NR         66    0.11       0.64      
13         CACM-2836  NR         67    0.1        0.64      
13         CACM-1542  NR         68    0.1        0.64      
13         CACM-2389  NR         69    0.1        0.64      
13         CACM-2863  NR         70    0.1        0.64      
13         CACM-1204  NR         71    0.1        0.64      
13         CACM-1066  NR         72    0.1        0.64      
13         CACM-2530  NR         73    0.1        0.64      
13         CACM-1065  NR         74    0.09       0.64      
13         CACM-2586  NR         75    0.09       0.64      
13         CACM-2834  NR         76    0.09       0.64      
13         CACM-2616  NR         77    0.09       0.64      
13         CACM-1523  NR         78    0.09       0.64      
13         CACM-1465  NR         79    0.09       0.64      
13         CACM-2107  NR         80    0.09       0.64      
13         CACM-3134  NR         81    0.09       0.64      
13         CACM-1676  NR         82    0.09       0.64      
13         CACM-2569  NR         83    0.08       0.64      
13         CACM-2533  NR         84    0.08       0.64      
13         CACM-0164  NR         85    0.08       0.64      
13         CACM-2230  NR         86    0.08       0.64      
13         CACM-2344  NR         87    0.08       0.64      
13         CACM-2508  NR         88    0.08       0.64      
13         CACM-2950  NR         89    0.08       0.64      
13         CACM-1331  NR         90    0.08       0.64      
13         CACM-0117  NR         91    0.08       0.64      
13         CACM-1969  NR         92    0.08       0.64      
13         CACM-2126  NR         93    0.08       0.64      
13         CACM-0093  NR         94    0.07       0.64      
13         CACM-2498  NR         95    0.07       0.64      
13         CACM-2816  NR         96    0.07       0.64      
13         CACM-1786  NR         97    0.07       0.64      
13         CACM-2964  NR         98    0.07       0.64      
13         CACM-0031  NR         99    0.07       0.64      
13         CACM-3066  NR         100   0.07       0.64      

14         CACM-2679  R          1     1.0        0.02      
14         CACM-3131  NR         2     0.5        0.02      
14         CACM-3087  NR         3     0.33       0.02      
14         CACM-3164  NR         4     0.25       0.02      
14         CACM-2716  R          5     0.4        0.05      
14         CACM-2819  NR         6     0.33       0.05      
14         CACM-2674  NR         7     0.29       0.05      
14         CACM-2964  NR         8     0.25       0.05      
14         CACM-3112  NR         9     0.22       0.05      
14         CACM-3067  NR         10    0.2        0.05      
14         CACM-3058  NR         11    0.18       0.05      
14         CACM-1752  NR         12    0.17       0.05      
14         CACM-3075  R          13    0.23       0.07      
14         CACM-2289  NR         14    0.21       0.07      
14         CACM-3037  NR         15    0.2        0.07      
14         CACM-2890  NR         16    0.19       0.07      
14         CACM-2816  NR         17    0.18       0.07      
14         CACM-1886  NR         18    0.17       0.07      
14         CACM-3057  NR         19    0.16       0.07      
14         CACM-3132  NR         20    0.15       0.07      
14         CACM-2181  NR         21    0.14       0.07      
14         CACM-1724  R          22    0.18       0.09      
14         CACM-3085  NR         23    0.17       0.09      
14         CACM-1961  NR         24    0.17       0.09      
14         CACM-3011  NR         25    0.16       0.09      
14         CACM-2263  NR         26    0.15       0.09      
14         CACM-2902  NR         27    0.15       0.09      
14         CACM-2174  NR         28    0.14       0.09      
14         CACM-2959  NR         29    0.14       0.09      
14         CACM-2997  NR         30    0.13       0.09      
14         CACM-2017  R          31    0.16       0.11      
14         CACM-2863  NR         32    0.16       0.11      
14         CACM-2691  NR         33    0.15       0.11      
14         CACM-2876  NR         34    0.15       0.11      
14         CACM-2900  NR         35    0.14       0.11      
14         CACM-2856  NR         36    0.14       0.11      
14         CACM-3032  NR         37    0.14       0.11      
14         CACM-1873  NR         38    0.13       0.11      
14         CACM-2882  NR         39    0.13       0.11      
14         CACM-3156  NR         40    0.12       0.11      
14         CACM-2337  R          41    0.15       0.14      
14         CACM-3033  NR         42    0.14       0.14      
14         CACM-1462  NR         43    0.14       0.14      
14         CACM-2146  R          44    0.16       0.16      
14         CACM-0717  NR         45    0.16       0.16      
14         CACM-3151  NR         46    0.15       0.16      
14         CACM-3166  NR         47    0.15       0.16      
14         CACM-2142  NR         48    0.15       0.16      
14         CACM-2324  NR         49    0.14       0.16      
14         CACM-2812  NR         50    0.14       0.16      
14         CACM-3006  NR         51    0.14       0.16      
14         CACM-2834  NR         52    0.13       0.16      
14         CACM-1098  NR         53    0.13       0.16      
14         CACM-1412  NR         54    0.13       0.16      
14         CACM-3177  NR         55    0.13       0.16      
14         CACM-1566  NR         56    0.12       0.16      
14         CACM-2924  NR         57    0.12       0.16      
14         CACM-2750  NR         58    0.12       0.16      
14         CACM-2106  NR         59    0.12       0.16      
14         CACM-2308  NR         60    0.12       0.16      
14         CACM-3163  NR         61    0.11       0.16      
14         CACM-1905  NR         62    0.11       0.16      
14         CACM-2272  R          63    0.13       0.18      
14         CACM-2817  NR         64    0.12       0.18      
14         CACM-0677  NR         65    0.12       0.18      
14         CACM-0860  NR         66    0.12       0.18      
14         CACM-3038  NR         67    0.12       0.18      
14         CACM-2406  NR         68    0.12       0.18      
14         CACM-2481  NR         69    0.12       0.18      
14         CACM-2627  NR         70    0.11       0.18      
14         CACM-3017  NR         71    0.11       0.18      
14         CACM-1197  NR         72    0.11       0.18      
14         CACM-2976  NR         73    0.11       0.18      
14         CACM-1594  NR         74    0.11       0.18      
14         CACM-2450  NR         75    0.11       0.18      
14         CACM-2957  NR         76    0.11       0.18      
14         CACM-1999  NR         77    0.1        0.18      
14         CACM-1932  NR         78    0.1        0.18      
14         CACM-2963  NR         79    0.1        0.18      
14         CACM-2650  NR         80    0.1        0.18      
14         CACM-0630  NR         81    0.1        0.18      
14         CACM-2715  NR         82    0.1        0.18      
14         CACM-3103  NR         83    0.1        0.18      
14         CACM-3171  NR         84    0.1        0.18      
14         CACM-2973  NR         85    0.09       0.18      
14         CACM-0655  NR         86    0.09       0.18      
14         CACM-2860  NR         87    0.09       0.18      
14         CACM-2266  NR         88    0.09       0.18      
14         CACM-2522  NR         89    0.09       0.18      
14         CACM-3036  NR         90    0.09       0.18      
14         CACM-2748  NR         91    0.09       0.18      
14         CACM-2348  R          92    0.1        0.2       
14         CACM-0865  NR         93    0.1        0.2       
14         CACM-2598  NR         94    0.1        0.2       
14         CACM-2227  NR         95    0.09       0.2       
14         CACM-0856  NR         96    0.09       0.2       
14         CACM-1423  NR         97    0.09       0.2       
14         CACM-3157  NR         98    0.09       0.2       
14         CACM-2885  NR         99    0.09       0.2       
14         CACM-2833  NR         100   0.09       0.2       

15         CACM-3125  NR         1     0.0        0.0       
15         CACM-2835  NR         2     0.0        0.0       
15         CACM-2929  NR         3     0.0        0.0       
15         CACM-1947  R          4     0.25       0.1       
15         CACM-2877  NR         5     0.2        0.1       
15         CACM-1807  NR         6     0.17       0.1       
15         CACM-2344  NR         7     0.14       0.1       
15         CACM-2944  NR         8     0.12       0.1       
15         CACM-3054  NR         9     0.11       0.1       
15         CACM-2464  NR         10    0.1        0.1       
15         CACM-2616  NR         11    0.09       0.1       
15         CACM-2701  R          12    0.17       0.2       
15         CACM-1231  R          13    0.23       0.3       
15         CACM-3069  NR         14    0.21       0.3       
15         CACM-2195  NR         15    0.2        0.3       
15         CACM-2897  NR         16    0.19       0.3       
15         CACM-2716  NR         17    0.18       0.3       
15         CACM-1795  NR         18    0.17       0.3       
15         CACM-2836  NR         19    0.16       0.3       
15         CACM-3080  NR         20    0.15       0.3       
15         CACM-2904  NR         21    0.14       0.3       
15         CACM-2923  NR         22    0.14       0.3       
15         CACM-1676  NR         23    0.13       0.3       
15         CACM-2953  NR         24    0.12       0.3       
15         CACM-2537  NR         25    0.12       0.3       
15         CACM-2680  NR         26    0.12       0.3       
15         CACM-2964  NR         27    0.11       0.3       
15         CACM-2611  NR         28    0.11       0.3       
15         CACM-2388  NR         29    0.1        0.3       
15         CACM-2495  R          30    0.13       0.4       
15         CACM-1886  NR         31    0.13       0.4       
15         CACM-2142  NR         32    0.12       0.4       
15         CACM-2253  NR         33    0.12       0.4       
15         CACM-3018  NR         34    0.12       0.4       
15         CACM-2411  NR         35    0.11       0.4       
15         CACM-2133  NR         36    0.11       0.4       
15         CACM-1658  NR         37    0.11       0.4       
15         CACM-1223  NR         38    0.11       0.4       
15         CACM-2134  NR         39    0.1        0.4       
15         CACM-2812  NR         40    0.1        0.4       
15         CACM-2290  NR         41    0.1        0.4       
15         CACM-2188  NR         42    0.1        0.4       
15         CACM-1564  NR         43    0.09       0.4       
15         CACM-1195  NR         44    0.09       0.4       
15         CACM-0693  NR         45    0.09       0.4       
15         CACM-2969  NR         46    0.09       0.4       
15         CACM-2579  NR         47    0.09       0.4       
15         CACM-1961  NR         48    0.08       0.4       
15         CACM-0104  NR         49    0.08       0.4       
15         CACM-3020  NR         50    0.08       0.4       
15         CACM-2321  NR         51    0.08       0.4       
15         CACM-2000  NR         52    0.08       0.4       
15         CACM-2903  NR         53    0.08       0.4       
15         CACM-3053  NR         54    0.07       0.4       
15         CACM-2940  NR         55    0.07       0.4       
15         CACM-1548  NR         56    0.07       0.4       
15         CACM-2433  NR         57    0.07       0.4       
15         CACM-2174  NR         58    0.07       0.4       
15         CACM-2570  NR         59    0.07       0.4       
15         CACM-2715  NR         60    0.07       0.4       
15         CACM-1750  NR         61    0.07       0.4       
15         CACM-2858  NR         62    0.06       0.4       
15         CACM-1410  NR         63    0.06       0.4       
15         CACM-1808  NR         64    0.06       0.4       
15         CACM-1719  NR         65    0.06       0.4       
15         CACM-2699  NR         66    0.06       0.4       
15         CACM-2827  NR         67    0.06       0.4       
15         CACM-1974  NR         68    0.06       0.4       
15         CACM-2423  NR         69    0.06       0.4       
15         CACM-2451  NR         70    0.06       0.4       
15         CACM-2883  NR         71    0.06       0.4       
15         CACM-0695  NR         72    0.06       0.4       
15         CACM-2851  NR         73    0.05       0.4       
15         CACM-1197  NR         74    0.05       0.4       
15         CACM-2943  NR         75    0.05       0.4       
15         CACM-2015  NR         76    0.05       0.4       
15         CACM-3166  NR         77    0.05       0.4       
15         CACM-1951  NR         78    0.05       0.4       
15         CACM-3157  NR         79    0.05       0.4       
15         CACM-1626  NR         80    0.05       0.4       
15         CACM-2314  NR         81    0.05       0.4       
15         CACM-1710  NR         82    0.05       0.4       
15         CACM-2685  R          83    0.06       0.5       
15         CACM-3002  NR         84    0.06       0.5       
15         CACM-2065  NR         85    0.06       0.5       
15         CACM-2304  NR         86    0.06       0.5       
15         CACM-3037  NR         87    0.06       0.5       
15         CACM-1183  NR         88    0.06       0.5       
15         CACM-2457  NR         89    0.06       0.5       
15         CACM-0972  NR         90    0.06       0.5       
15         CACM-0243  NR         91    0.05       0.5       
15         CACM-2800  NR         92    0.05       0.5       
15         CACM-1502  NR         93    0.05       0.5       
15         CACM-1809  NR         94    0.05       0.5       
15         CACM-3132  NR         95    0.05       0.5       
15         CACM-2210  NR         96    0.05       0.5       
15         CACM-2081  NR         97    0.05       0.5       
15         CACM-0089  NR         98    0.05       0.5       
15         CACM-3118  NR         99    0.05       0.5       
15         CACM-1752  NR         100   0.05       0.5       

16         CACM-3141  NR         1     0.0        0.0       
16         CACM-2378  R          2     0.5        0.06      
16         CACM-2080  NR         3     0.33       0.06      
16         CACM-2629  NR         4     0.25       0.06      
16         CACM-1750  NR         5     0.2        0.06      
16         CACM-0243  NR         6     0.17       0.06      
16         CACM-1135  NR         7     0.14       0.06      
16         CACM-0409  NR         8     0.12       0.06      
16         CACM-2740  NR         9     0.11       0.06      
16         CACM-2522  NR         10    0.1        0.06      
16         CACM-2184  NR         11    0.09       0.06      
16         CACM-1854  R          12    0.17       0.12      
16         CACM-2688  NR         13    0.15       0.12      
16         CACM-1846  NR         14    0.14       0.12      
16         CACM-2320  NR         15    0.13       0.12      
16         CACM-3157  NR         16    0.12       0.12      
16         CACM-3021  NR         17    0.12       0.12      
16         CACM-1462  NR         18    0.11       0.12      
16         CACM-2376  R          19    0.16       0.18      
16         CACM-2217  NR         20    0.15       0.18      
16         CACM-1753  NR         21    0.14       0.18      
16         CACM-2160  NR         22    0.14       0.18      
16         CACM-2317  NR         23    0.13       0.18      
16         CACM-2438  NR         24    0.12       0.18      
16         CACM-2379  NR         25    0.12       0.18      
16         CACM-1749  R          26    0.15       0.24      
16         CACM-2424  NR         27    0.15       0.24      
16         CACM-0858  NR         28    0.14       0.24      
16         CACM-2266  NR         29    0.14       0.24      
16         CACM-2168  NR         30    0.13       0.24      
16         CACM-2357  NR         31    0.13       0.24      
16         CACM-1032  NR         32    0.12       0.24      
16         CACM-1747  NR         33    0.12       0.24      
16         CACM-3148  R          34    0.15       0.29      
16         CACM-2358  NR         35    0.14       0.29      
16         CACM-2482  NR         36    0.14       0.29      
16         CACM-3127  NR         37    0.14       0.29      
16         CACM-2949  NR         38    0.13       0.29      
16         CACM-3039  NR         39    0.13       0.29      
16         CACM-2622  NR         40    0.12       0.29      
16         CACM-2950  NR         41    0.12       0.29      
16         CACM-2833  NR         42    0.12       0.29      
16         CACM-1210  NR         43    0.12       0.29      
16         CACM-2524  NR         44    0.11       0.29      
16         CACM-2890  NR         45    0.11       0.29      
16         CACM-0696  NR         46    0.11       0.29      
16         CACM-1199  NR         47    0.11       0.29      
16         CACM-1514  NR         48    0.1        0.29      
16         CACM-3002  NR         49    0.1        0.29      
16         CACM-3119  NR         50    0.1        0.29      
16         CACM-0855  NR         51    0.1        0.29      
16         CACM-1748  NR         52    0.1        0.29      
16         CACM-2794  NR         53    0.09       0.29      
16         CACM-2947  NR         54    0.09       0.29      
16         CACM-1677  NR         55    0.09       0.29      
16         CACM-2342  R          56    0.11       0.35      
16         CACM-1961  NR         57    0.11       0.35      
16         CACM-1226  NR         58    0.1        0.35      
16         CACM-2339  NR         59    0.1        0.35      
16         CACM-3134  NR         60    0.1        0.35      
16         CACM-1698  NR         61    0.1        0.35      
16         CACM-1680  NR         62    0.1        0.35      
16         CACM-1844  NR         63    0.1        0.35      
16         CACM-3073  R          64    0.11       0.41      
16         CACM-2407  NR         65    0.11       0.41      
16         CACM-2777  NR         66    0.11       0.41      
16         CACM-2138  NR         67    0.1        0.41      
16         CACM-2920  NR         68    0.1        0.41      
16         CACM-1324  NR         69    0.1        0.41      
16         CACM-1728  NR         70    0.1        0.41      
16         CACM-2174  NR         71    0.1        0.41      
16         CACM-3026  NR         72    0.1        0.41      
16         CACM-1878  NR         73    0.1        0.41      
16         CACM-2750  NR         74    0.09       0.41      
16         CACM-1928  NR         75    0.09       0.41      
16         CACM-1959  NR         76    0.09       0.41      
16         CACM-2452  NR         77    0.09       0.41      
16         CACM-2582  NR         78    0.09       0.41      
16         CACM-2985  NR         79    0.09       0.41      
16         CACM-2345  NR         80    0.09       0.41      
16         CACM-2625  NR         81    0.09       0.41      
16         CACM-1752  NR         82    0.09       0.41      
16         CACM-2002  NR         83    0.08       0.41      
16         CACM-2307  NR         84    0.08       0.41      
16         CACM-3068  NR         85    0.08       0.41      
16         CACM-1385  NR         86    0.08       0.41      
16         CACM-3023  NR         87    0.08       0.41      
16         CACM-2111  NR         88    0.08       0.41      
16         CACM-2819  NR         89    0.08       0.41      
16         CACM-1003  NR         90    0.08       0.41      
16         CACM-1388  NR         91    0.08       0.41      
16         CACM-2542  NR         92    0.08       0.41      
16         CACM-2319  NR         93    0.08       0.41      
16         CACM-1264  NR         94    0.07       0.41      
16         CACM-2372  NR         95    0.07       0.41      
16         CACM-1976  NR         96    0.07       0.41      
16         CACM-1517  NR         97    0.07       0.41      
16         CACM-2439  NR         98    0.07       0.41      
16         CACM-2795  NR         99    0.07       0.41      
16         CACM-3037  NR         100   0.07       0.41      

17         CACM-1658  NR         1     0.0        0.0       
17         CACM-1947  R          2     0.5        0.06      
17         CACM-1223  R          3     0.67       0.12      
17         CACM-1795  NR         4     0.5        0.12      
17         CACM-2491  NR         5     0.4        0.12      
17         CACM-2897  NR         6     0.33       0.12      
17         CACM-3080  NR         7     0.29       0.12      
17         CACM-2253  NR         8     0.25       0.12      
17         CACM-2748  NR         9     0.22       0.12      
17         CACM-1134  R          10    0.3        0.19      
17         CACM-1757  NR         11    0.27       0.19      
17         CACM-1676  NR         12    0.25       0.19      
17         CACM-2495  R          13    0.31       0.25      
17         CACM-3054  NR         14    0.29       0.25      
